thread_index,comment_index,author,reactor,reaction
883,3879,42.0,213.0,Like
883,3879,42.0,178.0,Like
883,3879,42.0,286.0,Like
883,3879,42.0,335.0,Like
883,3881,530.0,42.0,Like
883,3883,42.0,335.0,Like
884,3882,367.0,954.0,Like
884,3882,367.0,859.0,Like
884,3882,367.0,244.0,Like
884,3882,367.0,865.0,Like
884,3882,367.0,686.0,Like
884,3882,367.0,701.0,Hitler Approves
884,3882,367.0,708.0,Like
884,3882,367.0,40.0,Like
884,3882,367.0,410.0,Like
884,3882,367.0,178.0,Like
884,3882,367.0,530.0,Like
884,3882,367.0,232.0,Like
884,3882,367.0,737.0,Like
884,3882,367.0,42.0,Like
884,3882,367.0,335.0,Hitler Approves
885,3884,232.0,1030.0,Like
885,3884,232.0,768.0,Like
885,3884,232.0,424.0,Like
885,3884,232.0,737.0,Like
885,3884,232.0,335.0,Like
885,3884,232.0,178.0,Like
885,3885,178.0,335.0,Like
886,3888,424.0,846.0,Hitler Approves
888,3891,621.0,293.0,Gas
888,3891,621.0,638.0,Hitler Approves
888,3891,621.0,362.0,Gas
888,3891,621.0,29.0,Gas
888,3898,362.0,707.0,Mason +1
895,3908,643.0,29.0,Gas
895,3909,643.0,734.0,Like
895,3909,643.0,178.0,Like
895,4066,178.0,643.0,Like
899,3925,654.0,919.0,Like
900,3917,400.0,922.0,Like
900,3917,400.0,530.0,Like
900,3917,400.0,147.0,Like
900,3917,400.0,244.0,Like
900,3917,400.0,680.0,Like
900,3917,400.0,634.0,Like
900,3917,400.0,399.0,Like
902,3921,659.0,29.0,Gas
902,4067,178.0,244.0,Like
903,3926,643.0,819.0,Hitler Approves
903,3926,643.0,776.0,Like
903,3926,643.0,424.0,Like
903,3926,643.0,760.0,Like
903,3926,643.0,367.0,Like
903,3926,643.0,726.0,Hitler Approves
903,3926,643.0,178.0,Hitler Approves
903,3926,643.0,707.0,Like
903,3926,643.0,640.0,Hitler Approves
903,3926,643.0,634.0,Like
903,4068,178.0,760.0,Like
903,4068,178.0,367.0,Like
903,4068,178.0,643.0,Like
903,4070,29.0,293.0,Like
903,4070,29.0,367.0,Like
904,3930,424.0,178.0,Hitler Approves
904,3930,424.0,634.0,Hitler Approves
904,3930,424.0,399.0,Hitler Approves
905,3931,663.0,29.0,Gas
905,3934,643.0,663.0,Like
911,3945,42.0,1.0,Mason +1
911,3945,42.0,671.0,Like
911,3945,42.0,424.0,Like
911,3953,671.0,42.0,Like
912,3948,680.0,681.0,Like
915,3952,685.0,707.0,Gas
915,3952,685.0,29.0,Gas
916,3956,689.0,29.0,Gas
916,3958,29.0,168.0,Like
916,3958,29.0,706.0,Gas
916,3958,29.0,689.0,Gas
916,3959,689.0,168.0,Gas
916,3959,689.0,29.0,Gas
916,3960,1.0,168.0,Like
916,3962,1.0,689.0,Like
916,3963,689.0,1.0,Hitler Approves
917,3964,690.0,689.0,Like
917,3964,690.0,29.0,Gas
917,3968,29.0,689.0,Gas
917,3968,29.0,690.0,Gas
917,3971,199.0,178.0,Like
917,3971,199.0,690.0,Like
919,4005,362.0,707.0,Like
921,4706,345.0,178.0,Like
923,3988,1.0,707.0,Like
923,3989,707.0,1.0,Like
923,3994,1.0,707.0,Like
925,3984,717.0,29.0,Gas
925,4069,178.0,244.0,Like
925,4071,362.0,178.0,Like
925,4072,178.0,362.0,Like
929,3990,643.0,1003.0,Hitler Approves
929,3990,643.0,950.0,Like
929,3990,643.0,910.0,Like
929,3990,643.0,727.0,Hitler Approves
929,3990,643.0,746.0,Like
929,3990,643.0,716.0,Like
929,3990,643.0,424.0,Like
929,3990,643.0,671.0,Like
929,3990,643.0,168.0,Like
930,4002,362.0,671.0,Like
931,3998,723.0,671.0,Gas
931,3998,723.0,726.0,Gas
931,3998,723.0,29.0,Gas
933,4011,731.0,643.0,Like
933,4011,731.0,399.0,Gas
933,4011,731.0,726.0,Gas
933,4011,731.0,29.0,Gas
934,4028,399.0,843.0,Mason +1
934,4028,399.0,42.0,Like
935,4022,29.0,399.0,Like
936,4018,736.0,29.0,Gas
938,4025,399.0,843.0,Like
938,4025,399.0,406.0,Like
938,4025,399.0,147.0,Like
938,4025,399.0,763.0,Like
938,4025,399.0,726.0,Like
938,4025,399.0,335.0,Like
939,4030,345.0,1.0,Like
939,4030,345.0,424.0,Like
939,4030,345.0,643.0,Like
939,4030,345.0,244.0,Like
939,4031,643.0,424.0,Like
941,4042,743.0,244.0,Like
943,4052,745.0,29.0,Gas
943,4052,745.0,643.0,Like
943,4100,362.0,643.0,Like
944,4053,746.0,643.0,Like
947,4056,727.0,921.0,Like
947,4249,727.0,681.0,Like
947,4316,1.0,727.0,Hitler Approves
948,4061,424.0,763.0,Like
948,4061,424.0,530.0,Like
951,4099,362.0,755.0,Hitler Approves
952,4074,758.0,778.0,Like
952,4074,758.0,1.0,Like
952,4119,178.0,643.0,Like
955,4087,29.0,244.0,Mason +1
955,4087,29.0,362.0,Mason +1
955,4087,29.0,772.0,Mason +1
955,4087,29.0,763.0,Mason +1
956,4082,763.0,121.0,Like
958,4091,763.0,147.0,Like
958,4096,147.0,763.0,Like
958,4097,763.0,147.0,Like
958,4098,147.0,763.0,Like
959,4094,771.0,29.0,Gas
959,4122,29.0,178.0,Like
960,4110,763.0,922.0,Like
960,4110,763.0,406.0,Like
960,4110,763.0,765.0,Like
960,4110,763.0,147.0,Like
961,4112,773.0,778.0,Hitler Approves
961,4112,773.0,29.0,Gas
961,4112,773.0,643.0,Like
961,4120,178.0,244.0,Like
961,4123,29.0,178.0,Rockwell Salute
961,4127,773.0,29.0,Gas
961,4127,773.0,643.0,Like
961,4135,178.0,1.0,Like
961,4135,178.0,29.0,Rockwell Salute
961,4139,773.0,178.0,Gas
961,4139,773.0,29.0,Gas
962,4115,779.0,852.0,Like
962,4205,121.0,888.0,Like
962,4205,121.0,625.0,Like
962,4205,121.0,530.0,Like
962,4209,399.0,914.0,Like
962,4209,399.0,1.0,Like
962,4209,399.0,852.0,Shlomo
962,4209,399.0,244.0,Like
969,4138,367.0,1018.0,Like
969,4138,367.0,1.0,Like
969,4138,367.0,1004.0,Like
969,4138,367.0,671.0,Like
969,4138,367.0,362.0,Like
969,4138,367.0,808.0,Like
969,4138,367.0,236.0,Like
969,4138,367.0,244.0,Mason +1
969,4138,367.0,701.0,Mason +1
969,4138,367.0,530.0,Mason +1
969,4138,367.0,424.0,Like
969,4138,367.0,763.0,Mason +1
969,4138,367.0,791.0,Like
970,4140,799.0,29.0,Gas
971,4141,802.0,335.0,Gas
971,4141,802.0,763.0,Gas
971,4141,802.0,29.0,Gas
971,4146,29.0,335.0,Like
971,4148,763.0,335.0,Like
973,4143,805.0,625.0,Like
973,4143,805.0,828.0,Like
973,4143,805.0,244.0,Like
973,4143,805.0,1.0,Like
974,4144,806.0,643.0,Like
974,4144,806.0,29.0,Gas
974,4150,29.0,178.0,Like
974,4150,29.0,530.0,Like
974,4154,643.0,806.0,Like
977,4164,232.0,763.0,Like
977,4164,232.0,345.0,Like
979,4168,815.0,861.0,Gas
979,4168,815.0,406.0,Gas
983,4176,828.0,244.0,Gas
986,4181,833.0,345.0,Like
986,4181,833.0,643.0,Like
986,4187,345.0,399.0,Like
986,4188,643.0,819.0,Like
986,4194,399.0,819.0,Gas
987,4183,399.0,681.0,Like
987,4183,399.0,602.0,Like
987,4183,399.0,625.0,Like
987,4183,399.0,178.0,Like
987,4183,399.0,634.0,Like
987,4183,399.0,843.0,Like
987,4183,399.0,406.0,Like
987,4183,399.0,236.0,Like
988,4184,399.0,707.0,Like
988,4184,399.0,1.0,Like
988,4184,399.0,236.0,Like
988,4184,399.0,406.0,Like
988,4186,399.0,873.0,Like
990,4191,29.0,1.0,Like
990,4191,29.0,643.0,Like
990,4191,29.0,236.0,Like
990,4198,236.0,1.0,Like
990,4198,236.0,178.0,Like
990,4198,236.0,399.0,Like
992,4197,829.0,178.0,Like
993,4199,236.0,922.0,Like
993,4199,236.0,1.0,Like
993,4199,236.0,859.0,Like
993,4199,236.0,399.0,Like
993,4199,236.0,763.0,Like
997,4206,675.0,244.0,Like
998,4243,1.0,852.0,Like
998,4243,1.0,178.0,Like
1000,4237,858.0,29.0,Gas
1011,4240,880.0,914.0,Gas
1011,4240,880.0,625.0,Gas
1011,4240,880.0,916.0,Gas
1011,4240,880.0,921.0,Like
1011,4246,643.0,625.0,Like
1011,4246,643.0,530.0,Like
1011,4290,178.0,399.0,Like
1011,4290,178.0,625.0,Like
1016,4268,893.0,905.0,Anti-Fascist
1016,4268,893.0,625.0,Shlomo
1016,4268,893.0,121.0,Anti-Fascist
1016,4268,893.0,29.0,Gas
1016,4276,905.0,916.0,Gas
1016,4276,905.0,121.0,Gas
1016,4276,905.0,763.0,Gas
1016,4276,905.0,923.0,Gas
1016,4276,905.0,178.0,Gas
1016,4276,905.0,29.0,Gas
1016,4276,905.0,625.0,Gas
1016,4281,121.0,244.0,Like
1016,4295,763.0,625.0,Like
1016,4302,905.0,763.0,Anti-Fascist
1016,4302,905.0,625.0,Sneaky Nazi
1016,4304,916.0,763.0,Like
1016,4319,625.0,763.0,Like
1016,4344,178.0,921.0,Like
1016,4344,178.0,424.0,Like
1016,4344,178.0,625.0,Like
1022,4291,178.0,121.0,Like
1024,4285,913.0,178.0,Gas
1025,4305,916.0,244.0,Like
1025,4345,178.0,914.0,Like
1025,4345,178.0,625.0,Like
1025,4345,178.0,244.0,Like
1025,4371,914.0,643.0,Like
1025,4371,914.0,244.0,Gas
1026,4348,916.0,625.0,Gas
1026,4352,178.0,625.0,Like
1026,4352,178.0,1.0,Like
1026,4352,178.0,399.0,Like
1026,4357,916.0,625.0,Gas
1026,4357,916.0,178.0,Gas
1027,4294,921.0,643.0,Like
1027,4294,921.0,178.0,Gas
1027,4294,921.0,625.0,Gas
1027,4308,29.0,178.0,Like
1027,4308,29.0,921.0,Gas
1027,4308,29.0,625.0,Like
1027,4308,29.0,244.0,Like
1027,4308,29.0,924.0,Like
1027,4308,29.0,923.0,Mason +1
1028,4296,925.0,625.0,Gas
1028,4296,925.0,178.0,Anti-Fascist
1028,4307,29.0,178.0,Like
1028,4322,763.0,625.0,Like
1028,4329,915.0,625.0,Rockwell Salute
1028,4329,915.0,763.0,Mason +1
1031,4318,1.0,244.0,Like
1036,4335,934.0,244.0,Like
1037,4336,935.0,921.0,Like
1039,4409,643.0,221.0,Like
1039,4409,643.0,602.0,Like
1039,4409,643.0,921.0,Like
1039,4409,643.0,178.0,Like
1039,4410,178.0,643.0,Like
1039,4410,178.0,743.0,Like
1039,4410,178.0,121.0,Like
1039,4418,399.0,178.0,Like
1039,4418,399.0,707.0,Like
1039,4418,399.0,244.0,Like
1039,4477,40.0,178.0,Like
1041,4360,944.0,1022.0,Gas
1041,4360,944.0,625.0,Gas
1041,4360,944.0,345.0,Gas
1041,4367,345.0,625.0,Like
1041,4369,178.0,121.0,Like
1041,4373,943.0,121.0,Gas
1041,4373,943.0,625.0,Gas
1041,4398,178.0,121.0,Like
1045,4375,763.0,805.0,Like
1045,4378,1.0,221.0,Like
1045,4378,1.0,178.0,Like
1045,4384,26.0,1023.0,Like
1045,4384,26.0,178.0,Like
1045,4384,26.0,121.0,Like
1045,4384,26.0,244.0,Like
1046,4389,625.0,178.0,Like
1046,4389,625.0,121.0,Like
1046,4391,625.0,951.0,Like
1049,4382,952.0,973.0,Hitler Approves
1049,4382,952.0,763.0,Gas
1049,4382,952.0,121.0,Gas
1049,4382,952.0,625.0,Gas
1049,4382,952.0,178.0,Gas
1049,4388,625.0,121.0,Like
1049,4401,178.0,424.0,Like
1049,4401,178.0,121.0,Hitler Approves
1049,4401,178.0,921.0,Rockwell Salute
1049,4401,178.0,625.0,Hitler Approves
1049,4499,345.0,1022.0,Gas
1049,4499,345.0,221.0,Like
1049,4501,1022.0,625.0,Gas
1049,4503,1022.0,625.0,Gas
1049,4503,1022.0,345.0,Gas
1049,4503,1022.0,221.0,Gas
1049,4506,178.0,1022.0,Gas
1049,4512,1022.0,625.0,Gas
1049,4512,1022.0,221.0,Gas
1049,4512,1022.0,345.0,Gas
1049,4516,345.0,625.0,Like
1049,4516,345.0,1022.0,Gas
1049,4522,1022.0,625.0,Gas
1049,4522,1022.0,345.0,Gas
1057,4411,763.0,846.0,Like
1057,4411,763.0,244.0,Like
1057,4414,643.0,922.0,Gas
1057,4414,643.0,982.0,Mason +1
1057,4414,643.0,846.0,Shlomo
1057,4414,643.0,244.0,Gas
1057,4415,244.0,675.0,Like
1057,4415,244.0,763.0,Like
1057,4415,244.0,921.0,Hitler Approves
1057,4417,399.0,763.0,Like
1057,4419,763.0,244.0,Like
1057,4421,244.0,922.0,Like
1057,4421,244.0,763.0,Like
1057,4421,244.0,675.0,Like
1057,4422,763.0,922.0,Like
1057,4422,763.0,675.0,Like
1057,4422,763.0,244.0,Like
1057,4424,244.0,763.0,Like
1057,4428,763.0,675.0,Like
1057,4428,763.0,244.0,Like
1059,4432,959.0,643.0,Like
1060,4435,177.0,926.0,Hitler Approves
1060,4435,177.0,244.0,Like
1060,4435,177.0,763.0,Like
1060,4435,177.0,399.0,Like
1061,4436,177.0,233.0,Hitler Approves
1061,4436,177.0,244.0,Like
1062,4437,177.0,727.0,Like
1062,4437,177.0,424.0,Like
1062,4437,177.0,178.0,Like
1067,4443,981.0,221.0,Gas
1067,4443,981.0,244.0,Gas
1067,4443,981.0,178.0,Gas
1067,4474,643.0,178.0,Like
1070,4446,922.0,247.0,Like
1070,4566,1041.0,1030.0,Like
1070,4568,1.0,1030.0,Like
1070,4568,1.0,244.0,Like
1070,4568,1.0,221.0,Like
1070,4568,1.0,247.0,Like
1072,4449,727.0,178.0,Like
1072,4449,727.0,1003.0,Rockwell Salute
1072,4449,727.0,681.0,Like
1072,4449,727.0,643.0,Like
1072,4449,727.0,763.0,Like
1072,4451,345.0,681.0,Like
1072,4451,345.0,625.0,Like
1072,4451,345.0,914.0,Like
1072,4451,345.0,727.0,Like
1072,4452,643.0,727.0,Like
1072,4455,643.0,727.0,Like
1073,4450,990.0,643.0,Like
1078,4472,643.0,399.0,Mason +1
1081,4465,400.0,233.0,Mason +1
1081,4465,400.0,922.0,Like
1081,4465,400.0,843.0,Like
1081,4465,400.0,399.0,Mason +1
1083,4492,1022.0,1029.0,Hitler Approves
1085,4485,643.0,178.0,Like
1085,4485,643.0,221.0,Like
1085,4486,805.0,178.0,Gas
1085,4487,643.0,805.0,Like
1085,4487,643.0,424.0,Like
1085,4487,643.0,178.0,Like
1085,4487,643.0,221.0,Like
1085,4511,178.0,1.0,Like
1085,4511,178.0,221.0,Like
1085,4511,178.0,675.0,Like
1088,4490,1022.0,178.0,Gas
1090,4507,178.0,1029.0,Like
1093,4519,1030.0,221.0,Like
1100,4552,1046.0,244.0,Shlomo
1103,4569,244.0,1030.0,Like
1103,4569,244.0,1.0,Mason +1
1103,4614,1030.0,345.0,Like
1105,4578,177.0,178.0,Like
1106,4579,177.0,1018.0,Like
1106,4579,177.0,424.0,Like
1106,4579,177.0,1030.0,Like
1106,4579,177.0,906.0,Like
1106,4579,177.0,178.0,Like
1106,4579,177.0,1.0,Like
1112,4592,177.0,1.0,Like
1112,4592,177.0,481.0,Like
1112,4592,177.0,1030.0,Like
1112,4592,177.0,178.0,Like
1113,4594,1024.0,178.0,Gas
1113,4594,1024.0,221.0,Gas
1113,4594,1024.0,244.0,Gas
1113,4596,1070.0,675.0,Gas
1113,4596,1070.0,244.0,Gas
1115,4602,1077.0,707.0,Mason +1
1115,4602,1077.0,178.0,Gas
1115,4602,1077.0,244.0,Gas
1117,4605,244.0,763.0,Like
1118,4607,1079.0,345.0,Gas
1120,4616,1080.0,829.0,Gas
1120,4616,1080.0,26.0,Gas
1120,4616,1080.0,625.0,Anti-Fascist
1120,4616,1080.0,177.0,Sneaky Nazi
1120,4630,178.0,399.0,Like
1120,4640,727.0,178.0,Like
1120,4642,178.0,1030.0,Like
1120,4642,178.0,727.0,Like
1120,4645,1080.0,26.0,Gas
1120,4646,1080.0,26.0,Gas
1120,4661,1080.0,26.0,Gas
1120,4662,178.0,399.0,Like
1120,4663,26.0,862.0,Like
1120,4822,862.0,1030.0,Like
1120,4822,862.0,178.0,Like
1123,4724,1105.0,244.0,Gas
1125,4723,1105.0,244.0,Gas
1126,4648,643.0,178.0,Like
1126,4652,743.0,244.0,Like
1126,4670,643.0,675.0,Like
1126,4687,643.0,1030.0,Hitler Approves
1126,4691,399.0,1030.0,Like
1127,4667,345.0,424.0,Like
1127,4667,345.0,178.0,Like
1129,4722,1105.0,244.0,Gas
1134,4692,399.0,707.0,Like
1134,4720,1105.0,244.0,Gas
1134,4721,1105.0,244.0,Gas
1136,4689,1012.0,937.0,Like
1136,4689,1012.0,177.0,Hitler Approves
1138,4710,1018.0,424.0,Like
1138,4710,1018.0,862.0,Like
1138,4710,1018.0,247.0,Like
1138,4710,1018.0,805.0,Hitler Approves
1138,4710,1018.0,177.0,Like
1138,4712,1018.0,862.0,Like
1138,4712,1018.0,805.0,Like
1138,4729,643.0,178.0,Like
1138,4734,345.0,178.0,Like
1138,4748,1018.0,862.0,Like
1138,4757,1018.0,707.0,Like
1138,4757,1018.0,862.0,Like
1138,4773,178.0,643.0,Like
1138,4783,862.0,178.0,Like
1138,4783,862.0,1018.0,Like
1138,4785,1018.0,805.0,Like
1138,4785,1018.0,177.0,Like
1138,4785,1018.0,862.0,Like
1138,4787,862.0,805.0,Like
1138,4787,862.0,178.0,Like
1138,4787,862.0,643.0,Like
1138,4791,643.0,1018.0,Like
1138,4791,643.0,862.0,Like
1138,4791,643.0,178.0,Like
1138,4794,345.0,1018.0,Like
1138,4795,643.0,805.0,Like
1143,4744,244.0,743.0,Like
1143,4744,244.0,707.0,Like
1143,4750,177.0,399.0,Like
1143,4750,177.0,244.0,Like
1143,4750,177.0,707.0,Like
1143,4758,244.0,707.0,Like
1143,4758,244.0,743.0,Like
1143,4758,244.0,399.0,Like
1145,4845,178.0,862.0,Like
1145,4845,178.0,937.0,Like
1145,4845,178.0,177.0,Hitler Approves
1146,4796,177.0,643.0,Like
1146,4796,177.0,178.0,Like
1146,4796,177.0,681.0,Like
1147,4827,1012.0,177.0,Like
1155,4833,643.0,178.0,Like
